state,year,quarter,level,name,type,count,amount
odisha,2024,1,district,cuttack,TOTAL,71519537,93282644351.0
odisha,2024,1,district,ganjam,TOTAL,57499836,92784597755.0
odisha,2024,1,district,jajapur,TOTAL,48108638,59805818397.0
odisha,2024,1,district,puri,TOTAL,39355871,51019326060.0
odisha,2024,1,district,baleshwar,TOTAL,39111358,60077711596.0
odisha,2024,1,district,sundargarh,TOTAL,35895728,49533434476.0
odisha,2024,1,district,kendujhar,TOTAL,32149938,46573838578.0
odisha,2024,1,district,anugul,TOTAL,30743658,43736663472.0
odisha,2024,1,district,bhadrak,TOTAL,29274880,41410056177.0
odisha,2024,1,pincode,751024,TOTAL,13993528,12646062809.0
odisha,2024,1,pincode,751002,TOTAL,10733421,13515057745.0
odisha,2024,1,pincode,751006,TOTAL,9733131,11685311552.0
odisha,2024,1,pincode,751003,TOTAL,9108280,9152288276.0
odisha,2024,1,pincode,755026,TOTAL,8759832,7638637144.0
odisha,2024,1,pincode,751019,TOTAL,8623731,9842418578.0
odisha,2024,1,pincode,751012,TOTAL,8295561,7970299106.0
odisha,2024,1,pincode,751010,TOTAL,8279144,8834558631.0
odisha,2024,1,pincode,751029,TOTAL,7747524,6870788926.0
odisha,2024,1,pincode,751007,TOTAL,7259211,7811843071.0
odisha,2024,2,district,khordha,TOTAL,197825338,205153207204.0
odisha,2024,2,district,cuttack,TOTAL,78269358,95412999679.0
odisha,2024,2,district,ganjam,TOTAL,63766550,93190139246.0
odisha,2024,2,district,jajapur,TOTAL,52025015,59329326183.0
odisha,2024,2,district,puri,TOTAL,43542553,52594882573.0
odisha,2024,2,district,baleshwar,TOTAL,43222684,61494635663.0
odisha,2024,2,district,sundargarh,TOTAL,40543702,52113634534.0
odisha,2024,2,district,kendujhar,TOTAL,35470436,47196844172.0
odisha,2024,2,district,anugul,TOTAL,33579654,43706439193.0
odisha,2024,2,district,bhadrak,TOTAL,32335280,40605163189.0
odisha,2024,2,pincode,751024,TOTAL,14128288,12693462200.0
odisha,2024,2,pincode,751002,TOTAL,11639291,13904865205.0
odisha,2024,2,pincode,751006,TOTAL,10612404,12084201798.0
odisha,2024,2,pincode,751019,TOTAL,9648107,10396934435.0
odisha,2024,2,pincode,751003,TOTAL,9632531,9220219103.0
odisha,2024,2,pincode,755026,TOTAL,9578663,7728640679.0
odisha,2024,2,pincode,751010,TOTAL,8906555,9039462574.0
odisha,2024,2,pincode,751012,TOTAL,8892544,8191315349.0
odisha,2024,2,pincode,751029,TOTAL,8130606,7170217103.0
odisha,2024,2,pincode,751007,TOTAL,7777826,8047842757.0
odisha,2024,3,district,khordha,TOTAL,219223126,218720654419.0
odisha,2024,3,district,cuttack,TOTAL,86537025,99181211278.0
odisha,2024,3,district,ganjam,TOTAL,67110700,93661811483.0
odisha,2024,3,district,jajpur,TOTAL,57710635,60524315306.0
odisha,2024,3,district,baleswar,TOTAL,46739065,61104419412.0
odisha,2024,3,district,puri,TOTAL,45434137,51527895040.0
odisha,2024,3,district,sundargarh,TOTAL,43980412,52238864809.0
odisha,2024,3,district,kendujhar,TOTAL,37944145,45739347499.0
odisha,2024,3,district,angul,TOTAL,37402898,44988924295.0
odisha,2024,3,district,bhadrak,TOTAL,33003693,38175767510.0
odisha,2024,3,pincode,751002,TOTAL,16036314,18359676490.0
odisha,2024,3,pincode,751006,TOTAL,15540259,17061231447.0
odisha,2024,3,pincode,751024,TOTAL,14832069,12469808984.0
odisha,2024,3,pincode,751019,TOTAL,11546448,11959316110.0
odisha,2024,3,pincode,755026,TOTAL,10532404,7885234163.0
odisha,2024,3,pincode,768201,TOTAL,9624630,10131979916.0
odisha,2024,3,pincode,751010,TOTAL,9520837,9136739730.0
odisha,2024,3,pincode,751017,TOTAL,9432700,8975497231.0
odisha,2024,3,pincode,753001,TOTAL,8632564,10280159195.0
odisha,2024,3,pincode,754141,TOTAL,8605909,8654454050.0
odisha,2024,4,district,khordha,TOTAL,241275385,236501632994.0
odisha,2024,4,district,cuttack,TOTAL,96971577,109561624077.0
odisha,2024,4,district,ganjam,TOTAL,74444120,102966953312.0
odisha,2024,4,district,jajpur,TOTAL,63939600,66396851602.0
odisha,2024,4,district,baleswar,TOTAL,51968045,67065208497.0
odisha,2024,4,district,puri,TOTAL,50125369,56358398232.0
odisha,2024,4,district,sundargarh,TOTAL,49927848,59344633833.0
odisha,2024,4,district,kendujhar,TOTAL,42553175,51128257389.0
odisha,2024,4,district,angul,TOTAL,41161308,49968489656.0
odisha,2024,4,district,bhadrak,TOTAL,37183678,42157833986.0
odisha,2024,4,pincode,751002,TOTAL,17603801,19745929950.0
odisha,2024,4,pincode,751006,TOTAL,17182248,18352686272.0
odisha,2024,4,pincode,751024,TOTAL,15805619,12996278707.0
odisha,2024,4,pincode,751019,TOTAL,12612174,12971859483.0
odisha,2024,4,pincode,755026,TOTAL,11300567,8410829509.0
odisha,2024,4,pincode,768201,TOTAL,10761412,11411531517.0
odisha,2024,4,pincode,751010,TOTAL,10519518,9737241581.0
odisha,2024,4,pincode,751017,TOTAL,10290705,9676122097.0
odisha,2024,4,pincode,753001,TOTAL,9825637,11643606478.0
odisha,2024,4,pincode,751003,TOTAL,9458031,8316982103.0
puducherry,2018,1,district,puducherry,TOTAL,86486,136205607.94582328
puducherry,2018,1,district,karaikal,TOTAL,10266,17996501.51665456
puducherry,2018,1,district,yanam,TOTAL,5948,9167584.996845197
puducherry,2018,1,district,mahe,TOTAL,1512,2456276.910513108
puducherry,2018,1,pincode,605001,TOTAL,18580,28058155.045080293
puducherry,2018,1,pincode,605110,TOTAL,9345,13842443.36320728
puducherry,2018,1,pincode,605107,TOTAL,7493,7570760.801049968
puducherry,2018,1,pincode,609602,TOTAL,7123,12763712.841310194
puducherry,2018,1,pincode,605008,TOTAL,6302,12458779.017050715
puducherry,2018,1,pincode,533464,TOTAL,5948,9167584.996845197
puducherry,2018,1,pincode,605009,TOTAL,5641,8408678.323964516
puducherry,2018,1,pincode,605014,TOTAL,5630,6013806.541551876
puducherry,2018,1,pincode,605004,TOTAL,5364,10811341.118828448
puducherry,2018,1,pincode,605013,TOTAL,4397,8528010.4147406
puducherry,2018,2,district,puducherry,TOTAL,102722,224950541.63276505
puducherry,2018,2,district,karaikal,TOTAL,18649,42127264.52392845
puducherry,2018,2,district,yanam,TOTAL,6204,15165659.150808567
puducherry,2018,2,district,mahe,TOTAL,2686,3557654.224934818
puducherry,2018,2,pincode,605001,TOTAL,18495,37995580.550372966
puducherry,2018,2,pincode,609602,TOTAL,13253,28014435.136365473
puducherry,2018,2,pincode,605110,TOTAL,11376,22195528.2148722
puducherry,2018,2,pincode,605107,TOTAL,9663,18000647.02760949
puducherry,2018,2,pincode,605008,TOTAL,7543,18002920.299626738
puducherry,2018,2,pincode,605004,TOTAL,7375,18377552.76742864
puducherry,2018,2,pincode,605009,TOTAL,7188,17711370.503078043
puducherry,2018,2,pincode,533464,TOTAL,6204,15165659.150808567
puducherry,2018,2,pincode,605013,TOTAL,5546,13256853.170874525
puducherry,2018,2,pincode,605014,TOTAL,5270,8854892.643333165
puducherry,2018,3,district,puducherry,TOTAL,147716,334779012.2520994
puducherry,2018,3,district,karaikal,TOTAL,23605,56668700.117854595
puducherry,2018,3,district,yanam,TOTAL,14243,20556914.723959483
puducherry,2018,3,district,mahe,TOTAL,4707,5653448.400293597
puducherry,2018,3,pincode,605001,TOTAL,25761,53968835.18349095
puducherry,2018,3,pincode,605110,TOTAL,15031,30719719.304307245
puducherry,2018,3,pincode,609602,TOTAL,14900,31103920.769903585
puducherry,2018,3,pincode,533464,TOTAL,14243,20556914.723959483
puducherry,2018,3,pincode,605107,TOTAL,13789,26845964.495465018
puducherry,2018,3,pincode,605008,TOTAL,10927,26497104.327667333
puducherry,2018,3,pincode,605009,TOTAL,10910,26011406.20495742
puducherry,2018,3,pincode,605014,TOTAL,10801,15494754.99871817
puducherry,2018,3,pincode,605004,TOTAL,10008,27946024.980355326
puducherry,2018,3,pincode,605013,TOTAL,7513,21852655.707917534
puducherry,2018,4,district,puducherry,TOTAL,253397,511150128.28504336
puducherry,2018,4,district,karaikal,TOTAL,34809,77106295.39277278
puducherry,2018,4,district,yanam,TOTAL,14991,30135590.749616217
puducherry,2018,4,district,mahe,TOTAL,4767,7299650.996062614
puducherry,2018,4,pincode,605001,TOTAL,37035,78460607.91682452
puducherry,2018,4,pincode,605110,TOTAL,25680,50946222.78203151
puducherry,2018,4,pincode,605107,TOTAL,24402,41513534.103898935
puducherry,2018,4,pincode,609602,TOTAL,21548,44555464.09359578
puducherry,2018,4,pincode,605009,TOTAL,20103,39314931.65820646
puducherry,2018,4,pincode,605008,TOTAL,19942,40109675.66421889
puducherry,2018,4,pincode,605004,TOTAL,17876,38997179.846857995
puducherry,2018,4,pincode,533464,TOTAL,14991,30135590.749616217
puducherry,2018,4,pincode,605014,TOTAL,14326,19083463.059989262
puducherry,2018,4,pincode,605013,TOTAL,13969,32965558.816811513
puducherry,2019,1,district,puducherry,TOTAL,422723,753546044.3241928
puducherry,2019,1,district,karaikal,TOTAL,47329,97328630.03167163
puducherry,2019,1,district,yanam,TOTAL,24489,44751664.92796348
puducherry,2019,1,district,mahe,TOTAL,6551,10846685.022694789
puducherry,2019,1,pincode,605001,TOTAL,95615,184464722.20234916
puducherry,2019,1,pincode,605110,TOTAL,36145,68934039.65092115
puducherry,2019,1,pincode,605009,TOTAL,35208,58126077.05314143
puducherry,2019,1,pincode,605008,TOTAL,31710,51818824.09522829
puducherry,2019,1,pincode,605107,TOTAL,31486,51342231.416376665
puducherry,2019,1,pincode,609602,TOTAL,28604,55456886.25401003
puducherry,2019,1,pincode,605014,TOTAL,27108,27468511.40496716
puducherry,2019,1,pincode,605004,TOTAL,25937,51762956.912823856
puducherry,2019,1,pincode,533464,TOTAL,24489,44751664.92796348
puducherry,2019,1,pincode,605013,TOTAL,21374,45799741.300931975
puducherry,2019,2,district,puducherry,TOTAL,519810,1075863296.3940065
puducherry,2019,2,district,karaikal,TOTAL,31079,75135164.18826593
puducherry,2019,2,district,yanam,TOTAL,23022,49923875.40922065
puducherry,2019,2,district,mahe,TOTAL,6166,10524574.13631358
puducherry,2019,2,pincode,605001,TOTAL,193489,426451666.7865988
puducherry,2019,2,pincode,605110,TOTAL,37689,77094898.50165492
puducherry,2019,2,pincode,605008,TOTAL,30609,61964965.366151415
puducherry,2019,2,pincode,605009,TOTAL,29416,60762211.475923404
puducherry,2019,2,pincode,605004,TOTAL,29189,61710656.1431562
puducherry,2019,2,pincode,605107,TOTAL,28573,52854662.53105487
puducherry,2019,2,pincode,605011,TOTAL,25016,52098809.36188142
puducherry,2019,2,pincode,605013,TOTAL,23565,52813502.176805116
puducherry,2019,2,pincode,533464,TOTAL,23022,49923875.40922065
puducherry,2019,2,pincode,605014,TOTAL,21852,28876320.034939006
puducherry,2019,3,district,puducherry,TOTAL,629431,1279933924.0902395
puducherry,2019,3,district,karaikal,TOTAL,45737,101419895.43809406
puducherry,2019,3,district,yanam,TOTAL,33240,64060521.00575118
puducherry,2019,3,district,mahe,TOTAL,8418,15294016.921326939
puducherry,2019,3,pincode,605001,TOTAL,173040,472479108.81335366
puducherry,2019,3,pincode,605110,TOTAL,50447,90197698.85591078
puducherry,2019,3,pincode,605004,TOTAL,41099,80181430.63482781
puducherry,2019,3,pincode,605008,TOTAL,41053,80448341.97700974
puducherry,2019,3,pincode,605014,TOTAL,38127,41616308.070487544
puducherry,2019,3,pincode,605009,TOTAL,37590,69190358.8306237
puducherry,2019,3,pincode,605011,TOTAL,35877,70054654.76114538
puducherry,2019,3,pincode,605107,TOTAL,35385,62817766.36417676
puducherry,2019,3,pincode,605013,TOTAL,33930,64912806.058090635
puducherry,2019,3,pincode,533464,TOTAL,33240,64060521.00575118
puducherry,2019,4,district,puducherry,TOTAL,893985,1700000398.3563335
puducherry,2019,4,district,karaikal,TOTAL,58510,122162466.31398118
puducherry,2019,4,district,yanam,TOTAL,48736,91368451.74732456
puducherry,2019,4,district,mahe,TOTAL,11424,18497001.461263284
puducherry,2019,4,pincode,605001,TOTAL,226313,555018146.2564323
puducherry,2019,4,pincode,605110,TOTAL,73196,132596108.99214962
puducherry,2019,4,pincode,605014,TOTAL,65254,51107352.232524246
puducherry,2019,4,pincode,605004,TOTAL,57316,111318913.3106136
puducherry,2019,4,pincode,605008,TOTAL,56648,106132927.82267052
puducherry,2019,4,pincode,605009,TOTAL,53365,95291322.4271754
puducherry,2019,4,pincode,605011,TOTAL,51998,96918890.94945788
puducherry,2019,4,pincode,605002,TOTAL,51653,100894192.12887171
puducherry,2019,4,pincode,605107,TOTAL,49697,85686172.9106014
puducherry,2019,4,pincode,533464,TOTAL,48736,91368451.74732454
puducherry,2020,1,district,puducherry,TOTAL,1060927,1916832756.3287992
puducherry,2020,1,district,karaikal,TOTAL,68088,136347281.23095745
puducherry,2020,1,district,yanam,TOTAL,65016,129871509.51094079
puducherry,2020,1,district,mahe,TOTAL,13890,22225930.008886866
puducherry,2020,1,pincode,605002,TOTAL,250193,607417165.470148
puducherry,2020,1,pincode,605110,TOTAL,95145,157067778.44055516
puducherry,2020,1,pincode,605014,TOTAL,72549,57769171.94866168
puducherry,2020,1,pincode,605004,TOTAL,68675,132229544.78360006
puducherry,2020,1,pincode,605008,TOTAL,67547,121217949.875943
puducherry,2020,1,pincode,605001,TOTAL,65279,102078051.93764487
puducherry,2020,1,pincode,533464,TOTAL,65016,129871509.51094079
puducherry,2020,1,pincode,605009,TOTAL,64550,110614565.59911773
puducherry,2020,1,pincode,605107,TOTAL,61507,100308696.43963113
puducherry,2020,1,pincode,605011,TOTAL,59095,104857366.19786435
puducherry,2020,2,district,puducherry,TOTAL,868930,1652466844.3605218
puducherry,2020,2,district,yanam,TOTAL,78024,142084095.5188939
puducherry,2020,2,district,karaikal,TOTAL,64779,128626212.88011405
puducherry,2020,2,district,mahe,TOTAL,21650,36853827.72806046
puducherry,2020,2,pincode,605002,TOTAL,214453,575796922.65806
puducherry,2020,2,pincode,605110,TOTAL,99127,160548680.17626256
puducherry,2020,2,pincode,533464,TOTAL,78024,142084095.5188939
puducherry,2020,2,pincode,605107,TOTAL,68648,106402037.101267
puducherry,2020,2,pincode,605008,TOTAL,64529,109643233.98506927
puducherry,2020,2,pincode,605004,TOTAL,61104,103916385.15949845
puducherry,2020,2,pincode,605009,TOTAL,60243,107030572.81869626
puducherry,2020,2,pincode,605010,TOTAL,40672,66802177.34397437
puducherry,2020,2,pincode,605007,TOTAL,39600,64493209.31337209
puducherry,2020,2,pincode,605011,TOTAL,35334,69997953.78423943
puducherry,2020,3,district,puducherry,TOTAL,1515874,3144232151.6990056
puducherry,2020,3,district,yanam,TOTAL,105613,212350487.31674817
puducherry,2020,3,district,karaikal,TOTAL,85556,201796443.9712459
puducherry,2020,3,district,mahe,TOTAL,23859,39701146.447601184
puducherry,2020,3,pincode,605002,TOTAL,563408,1463605726.5866117
puducherry,2020,3,pincode,605110,TOTAL,130756,231265112.34255123
puducherry,2020,3,pincode,533464,TOTAL,105613,212350487.31674814
puducherry,2020,3,pincode,605008,TOTAL,96375,170852507.30649185
puducherry,2020,3,pincode,605004,TOTAL,93247,174208217.03337535
puducherry,2020,3,pincode,605107,TOTAL,91162,156565879.89717433
puducherry,2020,3,pincode,605009,TOTAL,86795,157999316.3035466
puducherry,2020,3,pincode,605011,TOTAL,62198,124850340.92547211
puducherry,2020,3,pincode,605010,TOTAL,61273,105424472.56759906
puducherry,2020,3,pincode,605013,TOTAL,56558,105330616.75937249
puducherry,2020,4,district,puducherry,TOTAL,2349454,4194543311.9718037
puducherry,2020,4,district,yanam,TOTAL,182547,363312761.96402323
puducherry,2020,4,district,karaikal,TOTAL,141895,310516002.7690573
puducherry,2020,4,district,mahe,TOTAL,42107,62154140.96632717
puducherry,2020,4,pincode,605002,TOTAL,638379,1383994730.1409993
puducherry,2020,4,pincode,605110,TOTAL,224634,371707327.70571125
puducherry,2020,4,pincode,533464,TOTAL,182547,363312761.9640232
puducherry,2020,4,pincode,605008,TOTAL,165010,273704927.4579234
puducherry,2020,4,pincode,605004,TOTAL,162165,284031309.2452656
puducherry,2020,4,pincode,605107,TOTAL,148982,237206375.5399137
puducherry,2020,4,pincode,605009,TOTAL,145128,236730637.76071918
puducherry,2020,4,pincode,605011,TOTAL,129838,238763540.41188776
puducherry,2020,4,pincode,605001,TOTAL,119892,189093474.15308768
puducherry,2020,4,pincode,605013,TOTAL,109509,195796385.64657378
puducherry,2021,1,district,puducherry,TOTAL,2920236,5086390412.089685
puducherry,2021,1,district,yanam,TOTAL,178609,375222411.570402
puducherry,2021,1,district,karaikal,TOTAL,161642,360807458.7675148
puducherry,2021,1,district,mahe,TOTAL,48945,76889289.31604216
puducherry,2021,1,pincode,605002,TOTAL,1036280,1941081627.2425518
puducherry,2021,1,pincode,605110,TOTAL,241566,414864451.9445424
puducherry,2021,1,pincode,533464,TOTAL,178609,375222411.5704021
puducherry,2021,1,pincode,605004,TOTAL,169709,304441341.6975867
puducherry,2021,1,pincode,605008,TOTAL,166417,287326790.8919368
puducherry,2021,1,pincode,605009,TOTAL,162355,267262410.20449784
puducherry,2021,1,pincode,605107,TOTAL,161702,276947022.24089235
puducherry,2021,1,pincode,605001,TOTAL,148796,235818154.56289083
puducherry,2021,1,pincode,605011,TOTAL,141034,263566444.02291387
puducherry,2021,1,pincode,605013,TOTAL,122949,219820896.14333144
puducherry,2021,2,district,puducherry,TOTAL,3316123,5610649880.723416
puducherry,2021,2,district,yanam,TOTAL,212893,448908146.532982
puducherry,2021,2,district,karaikal,TOTAL,169944,352528451.6991069
puducherry,2021,2,district,mahe,TOTAL,52427,86748217.5883918
puducherry,2021,2,pincode,605002,TOTAL,1448920,2544720176.7440305
puducherry,2021,2,pincode,605110,TOTAL,260753,433244726.7561368
puducherry,2021,2,pincode,533464,TOTAL,212893,448908146.532982
puducherry,2021,2,pincode,605107,TOTAL,183884,299066521.5685449
puducherry,2021,2,pincode,605008,TOTAL,175805,297898075.19574624
puducherry,2021,2,pincode,605009,TOTAL,174981,286998107.56540006
puducherry,2021,2,pincode,605004,TOTAL,171368,304851936.03242636
puducherry,2021,2,pincode,605010,TOTAL,115420,189558713.0667687
puducherry,2021,2,pincode,605011,TOTAL,111470,201185020.60837623
puducherry,2021,2,pincode,605007,TOTAL,109332,188239611.69517645
puducherry,2021,3,district,puducherry,TOTAL,4514763,7530306876.968773
puducherry,2021,3,district,yanam,TOTAL,289263,571731114.8773613
puducherry,2021,3,district,karaikal,TOTAL,241468,508474640.4041999
puducherry,2021,3,district,mahe,TOTAL,76232,119461798.76413691
puducherry,2021,3,pincode,605002,TOTAL,1867399,3253487986.2339063
puducherry,2021,3,pincode,605110,TOTAL,346358,583798360.4687543
puducherry,2021,3,pincode,533464,TOTAL,289263,571731114.8773613
puducherry,2021,3,pincode,605107,TOTAL,246787,383395061.67131907
puducherry,2021,3,pincode,605004,TOTAL,239043,424823526.38824356
puducherry,2021,3,pincode,605008,TOTAL,233980,391079600.043909
puducherry,2021,3,pincode,605009,TOTAL,223798,350806665.41205895
puducherry,2021,3,pincode,605001,TOTAL,207798,307368142.17009056
puducherry,2021,3,pincode,605011,TOTAL,192556,352712595.7910056
puducherry,2021,3,pincode,605013,TOTAL,165590,280835750.7411846
puducherry,2021,4,district,puducherry,TOTAL,5606990,8973636725.35894
puducherry,2021,4,district,yanam,TOTAL,360182,704806775.357012
puducherry,2021,4,district,karaikal,TOTAL,300601,586375959.8099658
puducherry,2021,4,district,mahe,TOTAL,101037,158832340.7045973
puducherry,2021,4,pincode,605002,TOTAL,2320004,3824140611.518544
puducherry,2021,4,pincode,605110,TOTAL,424922,684663384.0742521
puducherry,2021,4,pincode,533464,TOTAL,360182,704806775.357012
puducherry,2021,4,pincode,605107,TOTAL,302520,460660284.24228835
puducherry,2021,4,pincode,605004,TOTAL,292666,510633275.76471555
puducherry,2021,4,pincode,605008,TOTAL,283470,465029964.948618
puducherry,2021,4,pincode,605001,TOTAL,279864,395913652.4168658
puducherry,2021,4,pincode,605009,TOTAL,272096,424087700.81706536
puducherry,2021,4,pincode,605011,TOTAL,248717,428758472.4211892
puducherry,2021,4,pincode,605013,TOTAL,200735,334286482.1835575
puducherry,2022,1,district,puducherry,TOTAL,6470067,10377036935.727272
puducherry,2022,1,district,yanam,TOTAL,410527,819248314.3131009
puducherry,2022,1,district,karaikal,TOTAL,362403,702448183.2222145
puducherry,2022,1,district,mahe,TOTAL,116179,184741472.12407243
puducherry,2022,1,pincode,605002,TOTAL,2725323,4579265602.263967
puducherry,2022,1,pincode,605110,TOTAL,483083,778386534.7659646
puducherry,2022,1,pincode,533464,TOTAL,410527,819248314.3131008
puducherry,2022,1,pincode,605107,TOTAL,348546,526679480.27469003
puducherry,2022,1,pincode,605004,TOTAL,333638,574236327.8022084
puducherry,2022,1,pincode,605008,TOTAL,323707,527327358.0428722
puducherry,2022,1,pincode,605001,TOTAL,323420,445818706.5618657
puducherry,2022,1,pincode,605009,TOTAL,302620,473150145.73652303
puducherry,2022,1,pincode,605011,TOTAL,275930,465436216.1464253
puducherry,2022,1,pincode,605013,TOTAL,222478,363094240.9214482
puducherry,2022,2,district,puducherry,TOTAL,7617058,11822245859.332417
puducherry,2022,2,district,yanam,TOTAL,481753,963312236.3090451
puducherry,2022,2,district,karaikal,TOTAL,417480,788877561.2769251
puducherry,2022,2,district,mahe,TOTAL,127396,204309598.8505104
puducherry,2022,2,pincode,605002,TOTAL,3234467,5237678359.690546
puducherry,2022,2,pincode,605110,TOTAL,554270,874348179.6776617
puducherry,2022,2,pincode,533464,TOTAL,481753,963312236.3090451
puducherry,2022,2,pincode,605107,TOTAL,395111,586804758.4358172
puducherry,2022,2,pincode,605001,TOTAL,383977,513948511.5165339
puducherry,2022,2,pincode,605004,TOTAL,378032,655796309.2698936
puducherry,2022,2,pincode,605008,TOTAL,369960,580134785.7898461
puducherry,2022,2,pincode,605009,TOTAL,345483,530600617.7152571
puducherry,2022,2,pincode,605011,TOTAL,330790,543300710.4714139
puducherry,2022,2,pincode,605007,TOTAL,262208,391506436.03183925
puducherry,2022,3,district,puducherry,TOTAL,5992740,8962290618.748474
puducherry,2022,3,district,yanam,TOTAL,466305,876565449.6380187
puducherry,2022,3,district,karaikal,TOTAL,456795,825576112.2167912
puducherry,2022,3,district,mahe,TOTAL,126887,189885530.5376592
puducherry,2022,3,pincode,605007,TOTAL,1216338,1890008143.98414
puducherry,2022,3,pincode,605002,TOTAL,627419,962844480.9391389
puducherry,2022,3,pincode,605110,TOTAL,563619,869084454.9330293
puducherry,2022,3,pincode,533464,TOTAL,466305,876565449.6380186
puducherry,2022,3,pincode,605107,TOTAL,405032,580644927.3152399
puducherry,2022,3,pincode,605004,TOTAL,382590,631864663.836401
puducherry,2022,3,pincode,605008,TOTAL,378194,573573538.4963782
puducherry,2022,3,pincode,605001,TOTAL,376274,479195564.3908845
puducherry,2022,3,pincode,605009,TOTAL,355144,530966398.0658772
puducherry,2022,3,pincode,605011,TOTAL,333838,548910022.8867812
puducherry,2022,4,district,puducherry,TOTAL,6382870,9121245940.116945
puducherry,2022,4,district,yanam,TOTAL,536311,969860108.2593638
puducherry,2022,4,district,karaikal,TOTAL,488147,837406336.5163367
puducherry,2022,4,district,mahe,TOTAL,148799,213692492.28184882
puducherry,2022,4,pincode,605007,TOTAL,1538392,2345044522.67898
puducherry,2022,4,pincode,605110,TOTAL,611796,909780282.0641551
puducherry,2022,4,pincode,533464,TOTAL,536311,969860108.2593638
puducherry,2022,4,pincode,605107,TOTAL,434827,592456098.4534976
puducherry,2022,4,pincode,605001,TOTAL,429947,522069697.9114891
puducherry,2022,4,pincode,605004,TOTAL,417307,672214343.2421416
puducherry,2022,4,pincode,605008,TOTAL,407547,600368372.1707587
puducherry,2022,4,pincode,605009,TOTAL,382364,553491591.0297155
puducherry,2022,4,pincode,605011,TOTAL,365415,584157756.2828187
puducherry,2022,4,pincode,605002,TOTAL,287384,333795571.18738115
puducherry,2023,1,district,puducherry,TOTAL,8201469,11002579889.0
puducherry,2023,1,district,yanam,TOTAL,919789,1592729097.0
puducherry,2023,1,district,karaikal,TOTAL,791763,1298008037.0
puducherry,2023,1,district,mahe,TOTAL,231274,329071483.0
puducherry,2023,1,pincode,605110,TOTAL,975229,1415082091.0
puducherry,2023,1,pincode,533464,TOTAL,919789,1592729097.0
puducherry,2023,1,pincode,605107,TOTAL,705495,957352876.0
puducherry,2023,1,pincode,605001,TOTAL,672788,774778288.0
puducherry,2023,1,pincode,605004,TOTAL,659822,1018879906.0
puducherry,2023,1,pincode,605008,TOTAL,639216,889537721.0
puducherry,2023,1,pincode,605009,TOTAL,605979,847931713.0
puducherry,2023,1,pincode,605011,TOTAL,557579,848071401.0
puducherry,2023,1,pincode,605007,TOTAL,477942,657431573.0
puducherry,2023,1,pincode,605013,TOTAL,442347,647860973.0
puducherry,2023,2,district,puducherry,TOTAL,8965912,11885508091.0
puducherry,2023,2,district,yanam,TOTAL,1041312,1778086558.0
puducherry,2023,2,district,karaikal,TOTAL,864821,1352373335.0
puducherry,2023,2,district,mahe,TOTAL,258281,370765273.0
puducherry,2023,2,pincode,605110,TOTAL,1062462,1541137525.0
puducherry,2023,2,pincode,533464,TOTAL,1041312,1778086558.0
puducherry,2023,2,pincode,605107,TOTAL,770496,1015747274.0
puducherry,2023,2,pincode,605001,TOTAL,740278,839713258.0
puducherry,2023,2,pincode,605004,TOTAL,722830,1091895631.0
puducherry,2023,2,pincode,605008,TOTAL,685066,957671883.0
puducherry,2023,2,pincode,605009,TOTAL,662510,909356927.0
puducherry,2023,2,pincode,605011,TOTAL,619424,928139663.0
puducherry,2023,2,pincode,605007,TOTAL,516024,688740235.0
puducherry,2023,2,pincode,605013,TOTAL,512002,744569122.0
puducherry,2023,3,district,puducherry,TOTAL,9920732,12685690675.0
puducherry,2023,3,district,yanam,TOTAL,1173799,1858174993.0
puducherry,2023,3,district,karaikal,TOTAL,995796,1505245274.0
puducherry,2023,3,district,mahe,TOTAL,289314,395380897.0
puducherry,2023,3,pincode,533464,TOTAL,1173799,1858174993.0
puducherry,2023,3,pincode,605110,TOTAL,1164768,1599418462.0
puducherry,2023,3,pincode,605107,TOTAL,827917,1067976511.0
puducherry,2023,3,pincode,605001,TOTAL,825984,897388909.0
puducherry,2023,3,pincode,605004,TOTAL,789631,1164792996.0
puducherry,2023,3,pincode,605008,TOTAL,752948,1023457664.0
puducherry,2023,3,pincode,605009,TOTAL,743748,984876240.0
puducherry,2023,3,pincode,605011,TOTAL,693759,1014304456.0
puducherry,2023,3,pincode,605013,TOTAL,600356,812151106.0
puducherry,2023,3,pincode,605007,TOTAL,580109,755925237.0
puducherry,2023,4,district,puducherry,TOTAL,10314854,12942285294.0
puducherry,2023,4,district,yanam,TOTAL,1317482,2091174312.0
puducherry,2023,4,district,karaikal,TOTAL,1035463,1560626471.0
puducherry,2023,4,district,mahe,TOTAL,318364,430424473.0
puducherry,2023,4,pincode,533464,TOTAL,1317482,2091174312.0
puducherry,2023,4,pincode,605110,TOTAL,1230278,1628620154.0
puducherry,2023,4,pincode,605107,TOTAL,896871,1105710409.0
puducherry,2023,4,pincode,605001,TOTAL,850773,913458057.0
puducherry,2023,4,pincode,605004,TOTAL,786422,1122626802.0
puducherry,2023,4,pincode,605008,TOTAL,771962,1050994266.0
puducherry,2023,4,pincode,605009,TOTAL,757443,995681560.0
puducherry,2023,4,pincode,605011,TOTAL,745963,1074209879.0
puducherry,2023,4,pincode,605007,TOTAL,606286,778608798.0
puducherry,2023,4,pincode,605013,TOTAL,582883,770913878.0
puducherry,2024,1,district,puducherry,TOTAL,10520253,12902478494.0
